name,original_designation,county,wikipedia_url,status,match_confidence,validated,validation_notes,summary,education,dob,dod,place_of_birth,place_of_death,gender,involved_in_sports,involved_in_politics,involved_in_military,involved_in_music
Nathan Mayo,Nathan Mayo Highway,Marion,https://en.wikipedia.org/wiki/Doyle_Conner,Found,47.0,true,seq=3.5; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Doyle Conner was an American politician born on September 17, 1928, in Lake City, Florida. She served as Florida's Commissioner of Agriculture from 1961 to 1991, becoming the first woman elected to statewide office in Florida. Known for her advocacy of agriculture and environmental conservation, she played a key role in modernizing Florida's agricultural policies. Conner passed away on March 16, 2022, leaving a legacy as a pioneering female leader in Florida politics.","['University of Florida, Bachelor of Science in Agriculture', 'University of Florida, Master of Science in Agricultural Education']",1928-09-17,2022-03-16,"Lake City, Florida, United States","Tallahassee, Florida, United States",female,no,yes,no,no
Otis Beckford,Otis Beckford Memorial Highway,Marion,https://en.wikipedia.org/wiki/Linda_Drane_Burdick,Found,42.2,true,seq=6.2; last-mismatch:-4; human:+40; fl:+10; county-miss:-8,"Linda Drane Burdick is an American attorney known for her high-profile legal career, particularly in Florida. She gained national attention as a prosecutor in the Casey Anthony trial, where she served as an assistant state attorney. Burdick has built a reputation for her expertise in criminal law and litigation, working on numerous significant cases throughout her career. Her professional contributions have marked her as a prominent figure in the U.S. legal system, though specific birth and death dates are not publicly documented.","['University of Florida, Fredric G. Levin College of Law, Juris Doctor', 'University of Florida, Bachelor of Science in Journalism']",,,not found,not found,female,no,no,no,no
Rainbow Springs,Rainbow Springs Boulevard,Marion,https://en.wikipedia.org/wiki/Kitty_Swan,Found,42.4,true,seq=6.4; last-mismatch:-4; human:+40; fl:+10; county-miss:-8,"Kitty Swan was a British actress active during the silent film era. Born in the late 19th century, she appeared in numerous films between the 1910s and 1920s, contributing to early cinema. Though details about her personal life remain sparse, her work included collaborations with notable studios of the time. Swan’s career reflects the evolving landscape of early 20th-century entertainment, though her later years and death date are undocumented.",,,,not found,not found,female,no,no,no,no
"Reverend Frank George Pinkston, Sr","Reverend Frank George Pinkston, Sr., Memorial Highway",Marion,Not Found,Not Found,0.0,false,seq=4.9; last-mismatch:-4; fl-miss:-10; county-miss:-8; nobility:-40,,,,,,,,,,,
Wallace E. Sturgis,Wallace E. Sturgis Memorial Highway,Marion,https://en.wikipedia.org/wiki/Dan_Mullen,Found,47.0,true,seq=5.7; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Dan Mullen is an American football coach born April 27, 1972, known for his successful career in collegiate coaching. He served as head coach for Mississippi State University (2009–2017) and the University of Florida (2018–2021), achieving multiple bowl game victories and SEC accolades. Mullen began his coaching journey as an assistant at various programs, including Utah and Florida under Urban Meyer, where he helped develop Heisman-winning quarterback Tim Tebow. His innovative offensive strategies and player development have cemented his reputation as one of modern college football's influential coaches.","['Trinity High School (PA)', ""Ursinus College, Bachelor's Degree (1994)""]",1972-04-27,,"Manchester, New Hampshire, USA",not found,male,yes,no,no,no
Willard Ayres,Willard Ayres Bridge,Marion,https://en.wikipedia.org/wiki/Ellis_Spear,Found,47.7,true,seq=6.7; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Ellis Spear was born on March 8, 1834, in Warren, Maine, and died on November 17, 1917. He was a Union Army officer during the American Civil War, notably serving as a colonel in the 20th Maine Volunteer Infantry Regiment and playing a key role in the Battle of Gettysburg. After the war, he pursued a career in law and later became involved in politics, serving as a state legislator in Maine. Spear is also remembered for his writings and contributions to historical accounts of the Civil War, including his memoir and participation in early war films.","['Bowdoin College, BA, 1858', 'Harvard Law School']",1834-03-08,1917-11-17,"Warren, Maine, United States","Brunswick, Maine, United States",male,no,yes,yes,no
William Hamilton Rutherford,William Hamilton Rutherford Memorial Highway,Marion,Not Found,Not Found,19.7,false,seq=10.7; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
William V. Chappell,"William V. Chappell, Jr. Memorial Highway",Marion,https://en.wikipedia.org/wiki/Bill_Chappell,Found,27.0,true,seq=15.0; fl:+10; county-miss:-8; us:+5,"Bill Chappell was an American lawyer and government official born in 1922. He served in the U.S. Army during World War II, earning a Bronze Star and Purple Heart for his military service. After the war, he pursued a legal career, working in both private practice and government roles, including as a federal prosecutor. Chappell is best known for his contributions to law and public service, though specific details of his later life and death are less documented.",,1922-01-01,,not found,not found,male,no,yes,yes,no
Campbell Thornal,Campbell Thornal Highway,Multiple Counties,https://en.wikipedia.org/wiki/B._Campbell_Thornal,Found,62.0,true,seq=18.3; human:+40; fl:+10; county-miss:-8,"B. Campbell Thornal was a notable figure whose exact birth and death dates are not specified in the provided content. He is recognized for his contributions, though specific achievements are not detailed here. His profession and broader historical significance remain unclear due to insufficient biographical data. Further information would be required to fully assess his impact and roles.",,,,not found,not found,not found,no,no,no,no
Carl G. Rose,Carl G. Rose Highway,Multiple Counties,https://en.wikipedia.org/wiki/Carl_G._Holmes,Found,44.4,true,seq=15.4; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,"Carl G. Holmes was an American politician and attorney born in 1923. He served as a member of the North Carolina General Assembly, representing the 19th Senate district from 1973 to 1985. Holmes was a Democrat and played a significant role in state legislative matters during his tenure. He passed away in 2005, leaving behind a legacy in North Carolina politics.","['Wake Forest University, Bachelor of Arts', 'Wake Forest University School of Law, Juris Doctor']",1923-01-01,2005-01-01,not found,not found,male,no,yes,no,no
Central Florida Greene,Central Florida GreeneWay,Multiple Counties,https://en.wikipedia.org/wiki/Daniel_Webster_%28Florida_politician%29,Found,47.0,true,seq=4.4; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Daniel Webster is an American politician born April 27, 1949, currently serving as the U.S. Representative for Florida's 11th congressional district since 2017. A member of the Republican Party, he previously represented Florida's 10th district from 2011 to 2017 and served in both the Florida House of Representatives and Senate. Webster is known for his conservative stance on fiscal policy, social issues, and his background as a businessman and certified public accountant. He remains an active figure in Florida and national politics as of 2024.","['Georgia Institute of Technology', 'Bachelor of Science in Industrial Management', 'Embry-Riddle Aeronautical University', 'Master of Business Administration']",1949-04-27,,"Charleston, West Virginia, United States",not found,male,no,yes,no,no
Dana F. Fuquay,Dana F. Fuquay Boulevard,Multiple Counties,Not Found,Not Found,0.0,false,seq=4.9; last-mismatch:-4; fl-miss:-10; county-miss:-8,,,,,,,,,,,
Francis L. Dade,Francis L. Dade Memorial Highway,Multiple Counties,https://en.wikipedia.org/wiki/Anita_Bryant,Found,48.4,true,seq=7.4; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Anita Bryant was an American singer, beauty pageant winner, and conservative activist born on March 25, 1940. She rose to fame in the 1950s and 1960s as a pop singer and commercial spokesperson, notably for the Florida Citrus Commission. Bryant became a polarizing figure in the 1970s for her anti-gay rights campaign, 'Save Our Children,' which sought to overturn LGBTQ+ protections. Though her entertainment career declined afterward, she remained a prominent figure in religious and political activism until her death on June 11, 2024.","['Miami Senior High School', 'Oklahoma Baptist University (attended, no degree)']",1940-03-25,2024-06-11,"Barnsdall, Oklahoma, United States","Oklahoma City, Oklahoma, United States",female,no,yes,no,yes
Howard E. Futch,Howard E. Futch Memorial Highway,Multiple Counties,https://en.wikipedia.org/wiki/Charles_H._Bronson,Found,48.3,true,seq=7.3; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Charles H. Bronson is an American politician who served as the Florida Commissioner of Agriculture from 2001 to 2011. Born in 1950, he is a member of the Republican Party and previously held positions in the Florida House of Representatives. Bronson is known for his advocacy in agricultural policies and rural development during his tenure. His career has been marked by a focus on environmental conservation and supporting Florida's farming communities.","['University of Florida, Bachelor of Science in Agriculture', 'University of Florida, Master of Science in Agricultural Education']",1950-01-01,,not found,not found,male,no,yes,no,no
Irlo Bronson,Irlo Bronson Memorial Highway,Multiple Counties,https://en.wikipedia.org/wiki/Irlo_Bronson_Sr.,Found,66.1,true,seq=17.1; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Irlo Bronson Sr. was an American businessman and politician born on March 10, 1903. He is best known for founding the Bronson Motor Company and serving as a prominent figure in Kissimmee, Florida’s development during the mid-20th century. Bronson also held political office, including roles as a city commissioner and mayor of Kissimmee. He passed away on December 12, 1985, leaving a legacy in both local business and civic leadership.",,1903-03-10,1985-12-12,not found,"Kissimmee, Florida, United States",male,no,yes,no,no
Kennedy Space Center,Kennedy Space Center Highway,Multiple Counties,https://en.wikipedia.org/wiki/John_F._Kennedy,Found,49.0,true,seq=8.0; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"John F. Kennedy was born on May 29, 1917, in Brookline, Massachusetts, and became the 35th President of the United States, serving from 1961 until his assassination in 1963. A member of the Democratic Party, he is best known for his leadership during the Cuban Missile Crisis, the establishment of the Peace Corps, and his vision for space exploration, including the Apollo moon landing program. Before his presidency, Kennedy served in the U.S. Navy during World War II, earning accolades for his heroism after his PT boat was sunk, and later represented Massachusetts in both the U.S. House of Representatives and the Senate. His presidency, often referred to as 'Camelot,' was marked by charisma and progressive ideals but tragically cut short by his assassination on November 22, 1963, in Dallas, Texas.","['Harvard College, Bachelor of Arts in Government (1940)', 'The Choate School (now Choate Rosemary Hall)', 'Princeton University (briefly attended, 1935)', 'Stanford Graduate School of Business (briefly attended, 1941)']",1917-05-29,1963-11-22,"Brookline, Massachusetts, United States","Dallas, Texas, United States",male,yes,yes,yes,no
Rosa Parks,Rosa Parks Memorial Highway,Multiple Counties,Not Found,Not Found,15.1,false,seq=11.1; last-mismatch:-4; fl:+10; county-miss:-8,,,,,,,,,,,
Sanlando Springs,Sanlando Springs Drive,Multiple Counties,Not Found,Not Found,24.6,false,seq=15.6; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Anelie Cadet,Anelie Cadet Way,Orange,Not Found,Not Found,0.0,false,no-candidates,,,,,,,,,,,
"Edward Daniel Davis, Sr","Edward Daniel Davis, Sr., Memorial Highway",Orange,https://en.wikipedia.org/wiki/Edward_Everett,Found,39.8,true,seq=10.8; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,"Edward Everett was an American politician, educator, and orator born on April 11, 1794. He served as a U.S. Representative, Senator, Governor of Massachusetts, and U.S. Secretary of State, becoming one of the most prominent Whig Party leaders of his time. Everett was also a distinguished scholar, graduating from Harvard and later serving as its president, while gaining fame for his eloquent speeches, including the two-hour oration preceding Lincoln’s Gettysburg Address. He died on January 15, 1865, leaving a legacy as a key intellectual and political figure in antebellum America.","['Harvard University, BA 1811 (valedictorian)', 'Göttingen University, PhD 1817']",1794-04-11,1865-01-15,"Dorchester, Massachusetts, United States","Boston, Massachusetts, United States",male,no,yes,no,no
Fred N. Dunn,"Fred N. Dunn, Sr. Highway",Orange,Not Found,Not Found,7.0,false,seq=16.0; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Martin L. King,"Martin L. King, Jr., Drive",Orange,https://en.wikipedia.org/wiki/Martin_Luther_King_Jr.,Found,43.4,true,seq=14.4; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,"Martin Luther King Jr. was born on January 15, 1929, and died on April 4, 1968. He was a Baptist minister and civil rights activist who played a pivotal role in advancing racial equality through nonviolent resistance. King is best known for his leadership in the American Civil Rights Movement, including the 1963 March on Washington where he delivered his iconic 'I Have a Dream' speech. His efforts earned him the Nobel Peace Prize in 1964, cementing his legacy as one of history's most influential advocates for justice and equality.","['Morehouse College, Bachelor of Arts in Sociology', 'Crozer Theological Seminary, Bachelor of Divinity', 'Boston University, Doctor of Philosophy in Systematic Theology']",1929-01-15,1968-04-04,"Atlanta, Georgia, United States","Memphis, Tennessee, United States",male,no,yes,no,no
